"","CO_IES","CO_CATEGAD","CO_GRUPO","CO_CURSO","CO_MODALIDADE","CO_MUNIC_CURSO","CO_UF_CURSO","CO_REGIAO_CURSO","CO_TURNO_GRADUACAO","TP_SEXO","NU_IDADE","QE_I01","QE_I02","QE_I06","QE_I07","QE_I08","QE_I10","QE_I23","NT_GER","NT_CE","NT_OBJ_FG","NT_OBJ_CE","DS_VT_ESC_OFG","DS_VT_ESC_OCE","DS_VT_ACE_OFG","DS_VT_ACE_OCE","TP_PR_GER"
"1688",22,5,4006,21446,1,3550308,35,3,3,"M",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"1689",22,5,4006,21446,1,3550308,35,3,3,"F",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222
"1690",22,5,4006,21446,1,3550308,35,3,4,"M",21,"A","A","B","E","E","A","C",55.9,56,50,59.1,"DCBBDEBC","CBACEDCDBABEEDDEDECBADBCCEC","01110100","991118011011011091009010101",555
"1691",22,5,4006,21446,1,3550308,35,3,4,"M",21,"A","A","B","C","E","A","C",22.9,21.1,12.5,22.7,"DACEEAED","BEDCEBECDBCDEBDDCABDAEACBCB","00000001","990118000100001090009000010",555
"1692",22,5,4006,21446,1,3550308,35,3,3,"F",21,"A","A","B","G","F","E","B",34.6,34.4,37.5,36.4,"DDCBCEBA","DDCCECDDDADBBBECDECEACDBCBA","00011100","990118010000100091019100100",555
"1693",22,5,4006,21446,1,3550308,35,3,3,"M",23,"A","A","B","C","F","A","D",56.1,59,25,59.1,"DEADCEBC","DEBCEEDDBACADDBBCEAABCBBCCC","00001100","990118011000010191109110111",555
"1694",22,5,4006,21446,1,3550308,35,3,3,"M",20,"A","C","B","D","F","A","B",50,49.3,75,50,"CEBBEEAD","ABBDBEADBABECDECBCAEECBEAEC","10110111","990008111011010090119110001",555
"1695",22,5,4006,21446,1,3550308,35,3,3,"M",22,"A","A","B","D","G","E","A",58.9,58,62.5,68.2,"BCCBCEBD","DAECADADBBEECDDBAECEECBACDC","01011101","990108111101011191019110101",555
"1696",22,5,4006,21446,1,3550308,35,3,3,"M",22,"A","D","B","C","F","E","E",62.1,64.8,37.5,72.7,"BEDACEDD","EDCCEDADBABECDDACDACECBDCCC","00001101","990118111011011090109111111",555
"1697",22,5,4006,21446,1,3550308,35,3,3,"F",21,"A","A","B","C","C","E","C",49.6,48,50,50,"DECBCEAE","DBCAEEADBBCDEEDEDECACBCDCCC","00011110","990018111100001091009001111",555
"1698",22,5,4006,21446,1,3550308,35,3,3,"M",22,"A","A","B","D","D","E","B",41.6,40.5,37.5,40.9,"BECDCEAC","EBDACDBDBABDEEBDABAEDCBECBC","00001110","990008011010000090119110101",555
"1699",22,5,4006,21446,1,3550308,35,3,3,"M",22,"A","A","B","D","E","D","B",55.8,57.1,37.5,63.6,"ACDBEEBE","ECCDDDABBABBBDDBDEADDCCDCCC","01010100","990008101010111191109101111",555
"1700",22,5,4006,21446,1,3550308,35,3,3,"F",21,"A","A","B","C","A","A","B",63.7,63.5,62.5,68.2,"BCEACEAD","EDBDEEDABBBDBBABDEAEECBDCCC","01001111","990018001110100191119111111",555
